fecha,stat_T,var_scenario,var_state,var_epist,var_aleat,ratio_epist_aleat,mean_mu,mean_sigma
2023-04-23,max_T,1.7801042795181274,2.067536186700636e-08,1.7801042795181274,47036.5078125,3.7845162455811886e-05,160.46031188964844,120.7777328491211
2023-04-23,median_T,0.11306039243936539,5.896436228169932e-09,0.11306039988994598,9752.197265625,1.159332577166651e-05,160.46031188964844,120.7777328491211
2023-04-15,max_T,78.24586486816406,2.8172507882118225e-08,78.24586486816406,41739.00390625,0.0018746461952928283,179.90032958984375,152.1936492919922
2023-04-15,median_T,0.009783104993402958,3.655441283001437e-09,0.009783107787370682,19565.234375,5.00025075082735e-07,179.90032958984375,152.1936492919922
2023-04-17,max_T,97.95462036132812,8.055939915152521e-09,97.95462036132812,28036.560546875,0.003493817303215758,163.63851928710938,134.37124633789062
2023-04-17,median_T,1.1188956499099731,3.70200736732329e-09,1.1188956499099731,17931.763671875,6.239741223362766e-05,163.63851928710938,134.37124633789062
2022-12-29,max_T,27.992874145507812,1.4761463162926702e-08,27.992874145507812,14102.263671875,0.001984991544395507,152.16354370117188,83.94966888427734
2022-12-29,median_T,3.68168044090271,3.5855918234517503e-09,3.68168044090271,5737.15087890625,0.0006417262712122708,152.16354370117188,83.94966888427734
2023-04-24,max_T,0.1283228099346161,2.291053569081214e-08,0.1283228099346161,50084.80859375,2.56211041905887e-06,151.2103729248047,110.83916473388672
2023-04-24,median_T,0.037976861000061035,4.842877210364804e-09,0.03797687590122223,8798.201171875,4.3164364123227825e-06,151.2103729248047,110.83916473388672
2023-04-25,max_T,0.14950761198997498,7.823109271498652e-09,0.14950761198997498,22757.271484375,6.569663331240125e-06,136.29827880859375,96.56246948242188
2023-04-25,median_T,0.0017002567183226347,3.4051481634378433e-09,0.0017002623062580824,8029.525390625,2.1175128336268177e-07,136.29827880859375,96.56246948242188
2022-12-28,max_T,130.97305297851562,5.6228599554231096e-09,130.97305297851562,7020.77587890625,0.01865506822002693,129.58399963378906,77.78107452392578
2022-12-28,median_T,4.804843425750732,3.987224772572517e-09,4.804843425750732,5755.7041015625,0.0008347968104278263,129.58399963378906,77.78107452392578
2023-04-26,max_T,0.15529656410217285,1.527368986842248e-08,0.15529656410217285,14373.3046875,1.0804513469837543e-05,128.45616149902344,88.69857025146484
2023-04-26,median_T,0.0013951640576124191,4.26080060123013e-09,0.0013951677829027176,7366.09765625,1.8940392158919357e-07,128.45616149902344,88.69857025146484
2023-04-27,max_T,0.6705867052078247,6.0070304286341525e-09,0.6705867052078247,11061.8046875,6.062181752002885e-05,123.80879974365234,83.6489486694336
2023-04-27,median_T,0.0052528162486851215,3.4633558243513107e-09,0.005252819508314133,6767.50048828125,7.761831000101187e-07,123.80879974365234,83.6489486694336
2023-04-16,max_T,85.49830627441406,8.894130765213504e-09,85.49830627441406,40071.0859375,0.002133665815989319,172.0341339111328,143.52537536621094
2023-04-16,median_T,0.3648715913295746,4.493631244884e-09,0.3648715913295746,18640.9765625,1.9573630711149852e-05,172.0341339111328,143.52537536621094
2023-04-08,max_T,37.882606506347656,2.3283064365386963e-08,37.882606506347656,28053.1171875,0.0013503884881366237,183.42391967773438,159.63929748535156
2023-04-08,median_T,4.040888786315918,8.405185880633326e-09,4.040888786315918,25387.95703125,0.00015916557528996894,183.42391967773438,159.63929748535156
2023-04-07,max_T,31.852508544921875,2.3283064365386963e-08,31.852508544921875,29101.97265625,0.0010945137266521747,185.37255859375,161.75848388671875
2023-04-07,median_T,0.8333747982978821,7.706693949671717e-09,0.8333747982978821,25765.7890625,3.234423740240857e-05,185.37255859375,161.75848388671875
2023-04-06,max_T,33.991004943847656,2.3283064365386963e-08,33.991004943847656,30225.369140625,0.0011245852709259845,186.87428283691406,163.47500610351562
2023-04-06,median_T,0.03589111566543579,7.450580596923828e-09,0.035891130566596985,26092.73046875,1.3755222210102563e-06,186.87428283691406,163.47500610351562
2022-12-27,max_T,146.71755981445312,5.145557313568361e-09,146.71755981445312,6936.92822265625,0.021150220256751173,128.0904083251953,78.20874786376953
2022-12-27,median_T,5.717075347900391,3.350530075607594e-09,5.717075347900391,6212.5908203125,0.0009202401241697768,128.0904083251953,78.20874786376953
2023-04-28,max_T,2.181915283203125,5.704350769519806e-09,2.181915283203125,9327.8486328125,0.0002339140962823752,120.711669921875,79.92938995361328
2023-04-28,median_T,0.022529151290655136,3.754394128918648e-09,0.022529158741235733,6190.7470703125,3.63916640194743e-06,120.711669921875,79.92938995361328
2023-04-05,max_T,36.50585174560547,2.3283064365386963e-08,36.50585174560547,32660.892578125,0.0011177236402306922,189.0202178955078,165.8260040283203
2023-04-05,median_T,0.0,8.475035784272222e-09,1.909211277961731e-08,26617.53125,7.172758660560344e-13,189.0202178955078,165.8260040283203
2023-03-28,max_T,269.37457275390625,1.5180557255689564e-08,269.37457275390625,40170.46484375,0.006705786796385988,215.00437927246094,188.99148559570312
2023-03-28,median_T,0.23722416162490845,7.753260256038175e-09,0.23722416162490845,36598.5859375,6.481784898193061e-06,215.00437927246094,188.99148559570312
2023-03-26,max_T,266.4015808105469,3.054737973684496e-08,266.4015808105469,42415.8984375,0.00628070111972497,222.1294403076172,192.18777465820312
2023-03-26,median_T,1.479544758796692,1.1641532182693481e-08,1.479544758796692,35996.31640625,4.110267123165414e-05,222.1294403076172,192.18777465820312
2023-03-25,max_T,220.16708374023438,1.4435499906539917e-08,220.16708374023438,41781.578125,0.005269477449644187,223.60205078125,191.50758361816406
2023-03-25,median_T,2.000154733657837,1.0267831029864283e-08,2.000154733657837,35758.5390625,5.593502380401778e-05,223.60205078125,191.50758361816406
2023-03-24,max_T,120.28719329833984,1.545995509388831e-08,120.28719329833984,41772.53515625,0.0028795760862587363,224.40789794921875,190.31979370117188
2023-03-24,median_T,0.8102781772613525,1.0919757542637853e-08,0.8102781772613525,35181.6484375,2.3031273781864062e-05,224.40789794921875,190.31979370117188
2023-03-23,max_T,27.219867706298828,1.6670673730345698e-08,27.219867706298828,36796.7421875,0.0007397358050774812,216.93832397460938,184.29705810546875
2023-03-23,median_T,1.446807861328125,1.1315568926306696e-08,1.446807861328125,33896.96875,4.268251453393233e-05,216.93832397460938,184.29705810546875
