fecha,stat_T,var_scenario,var_state,var_epist,var_aleat,ratio_epist_aleat,mean_mu,mean_sigma
2023-03-27,max_T,579.2403564453125,14182.7294921875,14750.7255859375,1329.4512939453125,11.095348624741929,157.5554656982422,21.3497257232666
2023-03-27,median_T,331.7462158203125,6684.33984375,6980.91357421875,467.72265625,14.925326966601803,157.5554656982422,21.3497257232666
2023-03-28,max_T,71.09397888183594,12763.310546875,12801.8466796875,1056.6800537109375,12.115158826675021,130.6751708984375,17.709489822387695
2023-03-28,median_T,30.655458450317383,4745.9375,4761.3359375,300.75238037109375,15.831415637093414,130.6751708984375,17.709489822387695
2023-03-30,max_T,286.5013732910156,11794.7509765625,11988.33203125,929.2849731445312,12.900598177848142,118.97026062011719,15.915923118591309
2023-03-30,median_T,130.46267700195312,4766.62109375,5035.1845703125,306.8447570800781,16.40955060867621,118.97026062011719,15.915923118591309
2023-03-29,max_T,152.48448181152344,15506.6015625,15659.0859375,1266.024658203125,12.368705329740589,133.62086486816406,17.947351455688477
2023-03-29,median_T,66.3793716430664,5860.505859375,5933.86962890625,347.07244873046875,17.096919247296416,133.62086486816406,17.947351455688477
2023-03-26,max_T,459.8267517089844,13720.0341796875,14179.861328125,1311.589599609375,10.811202934475942,156.4486083984375,21.391075134277344
2023-03-26,median_T,257.94329833984375,6653.2783203125,6879.73046875,475.7147216796875,14.461882626752766,156.4486083984375,21.391075134277344
2023-03-24,max_T,147.5230255126953,9123.5986328125,9266.716796875,877.0960693359375,10.565224404540963,138.36639404296875,19.33595848083496
2023-03-24,median_T,83.38327026367188,5694.4716796875,5777.8544921875,461.2489318847656,12.526542811877965,138.36639404296875,19.33595848083496
2023-03-31,max_T,155.22994995117188,9801.7060546875,9834.2001953125,575.4932861328125,17.088297000641223,102.97872161865234,14.06038761138916
2023-03-31,median_T,42.54552459716797,4723.828125,4846.84912109375,251.7194061279297,19.25496804418197,102.97872161865234,14.06038761138916
2023-05-28,max_T,108.9908676147461,1058.502197265625,1079.698974609375,878.7672119140625,1.2286518658993415,77.01806640625,24.025697708129883
2023-05-28,median_T,21.547775268554688,277.0923767089844,326.965087890625,571.71533203125,0.5719019056720925,77.01806640625,24.025697708129883
2022-06-02,max_T,2.2458274364471436,134.79673767089844,136.01290893554688,418.36712646484375,0.325104197561699,51.971160888671875,18.40683364868164
2022-06-02,median_T,0.7975485920906067,70.63546752929688,71.43925476074219,339.8062744140625,0.21023524325419507,51.971160888671875,18.40683364868164
2021-05-26,max_T,105.07918548583984,862.8145751953125,878.6095581054688,770.6174926757812,1.1401370543182343,71.37049865722656,23.382476806640625
2021-05-26,median_T,12.723583221435547,250.92686462402344,290.63531494140625,532.0693359375,0.5462357916742377,71.37049865722656,23.382476806640625
2023-05-12,max_T,182.8004608154297,2280.8935546875,2463.694091796875,1004.914794921875,2.451644760577348,87.92292785644531,26.534250259399414
2023-05-12,median_T,35.71696472167969,1309.9052734375,1378.549560546875,719.909423828125,1.9148930614304576,87.92292785644531,26.534250259399414
2022-06-29,max_T,39.6646614074707,768.0516357421875,773.6788330078125,280.50347900390625,2.758179099080045,55.557212829589844,14.862273216247559
2022-06-29,median_T,5.441380500793457,674.9500732421875,682.1898193359375,234.6885528564453,2.9067877876140833,55.557212829589844,14.862273216247559
2023-05-11,max_T,153.1161346435547,2192.05322265625,2322.881103515625,804.4888305664062,2.887400067295134,80.41100311279297,24.58987045288086
2023-05-11,median_T,49.11822509765625,1438.56640625,1491.281005859375,645.671142578125,2.309660301534899,80.41100311279297,24.58987045288086
2023-05-15,max_T,57.41691970825195,1340.9161376953125,1348.2867431640625,825.2560424804688,1.6337799104281896,78.1993637084961,25.82123374938965
2023-05-15,median_T,2.6836795806884766,456.7254638671875,458.6694030761719,673.8668212890625,0.6806528954768358,78.1993637084961,25.82123374938965
2020-09-22,max_T,20.995851516723633,18.245561599731445,27.801837921142578,192.8458251953125,0.14416613838015488,48.470462799072266,11.707420349121094
2020-09-22,median_T,0.8408931493759155,7.28651762008667,13.758781433105469,136.9815673828125,0.10044257556678991,48.470462799072266,11.707420349121094
2023-05-16,max_T,95.90401458740234,1663.495849609375,1669.1427001953125,893.30029296875,1.8685124289483508,82.38943481445312,26.849504470825195
2023-05-16,median_T,4.875371932983398,527.7111206054688,576.9903564453125,755.2581787109375,0.7639643935138979,82.38943481445312,26.849504470825195
2020-09-24,max_T,20.89316749572754,13.897634506225586,30.72345733642578,155.16392517089844,0.19800644578040152,47.1843147277832,11.273351669311523
2020-09-24,median_T,1.3390369415283203,7.767553329467773,12.19002914428711,124.02277374267578,0.09828863503391043,47.1843147277832,11.273351669311523
2020-06-22,max_T,18.260974884033203,15.55174732208252,24.64370346069336,214.71644592285156,0.11477324596527616,43.661949157714844,13.62047290802002
2020-06-22,median_T,0.8351433873176575,5.48734712600708,11.759138107299805,186.85231018066406,0.06293279486847185,43.661949157714844,13.62047290802002
2022-06-01,max_T,1.8950233459472656,176.87802124023438,177.82533264160156,436.2451171875,0.4076271014517086,53.17499923706055,18.837682723999023
2022-06-01,median_T,0.8702802658081055,98.24215698242188,99.64344787597656,360.891845703125,0.27610335080262455,53.17499923706055,18.837682723999023
2022-12-05,max_T,2237.3095703125,6627.42578125,8864.7353515625,3489.352783203125,2.5405099175512227,131.72027587890625,31.610267639160156
