criterion,n_days,worst_case_max,worst_case_p95,worst_case_mean,worst_case_total,max_regret_max,max_regret_p95,max_regret_mean,total_cost_baseline,total_cost_mild_drought,total_cost_severe_drought,total_cost_flashy,total_cost_no_rain,total_fn_baseline,total_fn_mild_drought,total_fn_severe_drought,total_fn_flashy,total_fn_no_rain
naive,1271,800.0,204.5,43.601888276947285,55418.0,397.0,100.0,15.96066089693155,36703.0,36761.0,37077.0,54844.0,35772.0,360.0,360.0,362.0,542.0,347.0
maximin,1271,800.0,201.0,29.325727773406765,37273.0,397.0,2.0,1.958300550747443,36933.0,36986.0,37091.0,36877.0,35581.0,362.0,362.0,362.0,362.0,345.0
maximax,1271,1000.0,451.0,74.7159716758458,94964.0,1000.0,300.0,45.754523996852875,86220.0,78374.0,63891.0,94080.0,33566.0,857.0,778.0,632.0,936.0,327.0
savage,1271,800.0,203.0,29.33123524783635,37280.0,9.0,2.0,0.24547600314712825,36742.0,36695.0,35802.0,36885.0,33501.0,360.0,359.0,349.0,362.0,324.0
