criterion,n_days,worst_case_max,worst_case_p95,worst_case_mean,worst_case_total,max_regret_max,max_regret_p95,max_regret_mean,total_cost_baseline,total_cost_mild_drought,total_cost_severe_drought,total_cost_flashy,total_cost_no_rain,total_fn_baseline,total_fn_mild_drought,total_fn_severe_drought,total_fn_flashy,total_fn_no_rain
naive,1271,800.0,207.5,44.37686860739575,56403.0,300.0,100.0,16.682140047206925,35770.0,35925.0,36554.0,55611.0,35271.0,350.0,351.0,356.0,549.0,341.0
maximin,1271,800.0,200.0,28.69944925255704,36477.0,299.0,2.0,1.2698662470495672,35996.0,36048.0,36172.0,36036.0,34685.0,352.0,352.0,352.0,353.0,335.0
maximax,1271,1000.0,500.0,78.80802517702597,100165.0,900.0,300.0,50.79622344610543,91082.0,81435.0,67547.0,99131.0,33693.0,905.0,808.0,668.0,986.0,327.0
savage,1271,800.0,200.0,28.704956726986623,36484.0,8.0,2.0,0.25885129819040126,35799.0,35653.0,35578.0,35937.0,33599.0,350.0,348.0,346.0,352.0,324.0
