Acumulado;Fecha acumulado   ;fecha           
396,961;2003-01-28 08:00:00;2003-01-28 00:00:00
396,572;2003-01-29 08:00:00;2003-01-29 00:00:00
395,6;2003-01-30 08:00:00;2003-01-30 00:00:00
395,018;2003-01-31 08:00:00;2003-01-31 00:00:00
392,89;2003-02-01 08:00:00;2003-02-01 00:00:00
391,734;2003-02-02 08:00:00;2003-02-02 00:00:00
392,119;2003-02-03 08:00:00;2003-02-03 00:00:00
395,212;2003-02-04 08:00:00;2003-02-04 00:00:00
408,38;2003-02-05 08:00:00;2003-02-05 00:00:00
395,018;2003-02-06 08:00:00;2003-02-06 00:00:00
393,856;2003-02-07 08:00:00;2003-02-07 00:00:00
392,697;2003-02-08 08:00:00;2003-02-08 00:00:00
395,6;2003-02-09 08:00:00;2003-02-09 00:00:00
395,6;2003-02-10 08:00:00;2003-02-10 00:00:00
395,988;2003-02-11 08:00:00;2003-02-11 00:00:00
395,794;2003-02-12 08:00:00;2003-02-12 00:00:00
395,988;2003-02-13 08:00:00;2003-02-13 00:00:00
395,988;2003-02-14 08:00:00;2003-02-14 00:00:00
395,212;2003-02-15 08:00:00;2003-02-15 00:00:00
394,243;2003-02-16 08:00:00;2003-02-16 00:00:00
393,083;2003-02-17 08:00:00;2003-02-17 00:00:00
392,505;2003-02-18 08:00:00;2003-02-18 00:00:00
392,697;2003-02-19 08:00:00;2003-02-19 00:00:00
392,505;2003-02-20 08:00:00;2003-02-20 00:00:00
391,541;2003-02-21 08:00:00;2003-02-21 00:00:00
390,004;2003-02-22 08:00:00;2003-02-22 00:00:00
389,237;2003-02-23 08:00:00;2003-02-23 00:00:00
389,237;2003-02-24 08:00:00;2003-02-24 00:00:00
390,004;2003-02-25 08:00:00;2003-02-25 00:00:00
389,62;2003-02-26 08:00:00;2003-02-26 00:00:00
399,889;2003-02-27 08:00:00;2003-02-27 00:00:00
394,05;2003-02-28 08:00:00;2003-02-28 00:00:00
388,663;2003-03-01 08:00:00;2003-03-01 00:00:00
387,516;2003-03-02 08:00:00;2003-03-02 00:00:00
387,134;2003-03-03 08:00:00;2003-03-03 00:00:00
394,824;2003-03-04 08:00:00;2003-03-04 00:00:00
389,429;2003-03-05 08:00:00;2003-03-05 00:00:00
392,312;2003-03-06 08:00:00;2003-03-06 00:00:00
392,312;2003-03-07 08:00:00;2003-03-07 00:00:00
390,772;2003-03-08 08:00:00;2003-03-08 00:00:00
389,429;2003-03-09 08:00:00;2003-03-09 00:00:00
387,516;2003-03-10 08:00:00;2003-03-10 00:00:00
390,004;2003-03-11 08:00:00;2003-03-11 00:00:00
393,083;2003-03-12 08:00:00;2003-03-12 00:00:00
395,018;2003-03-13 08:00:00;2003-03-13 00:00:00
396,572;2003-03-14 08:00:00;2003-03-14 00:00:00
396,572;2003-03-15 08:00:00;2003-03-15 00:00:00
396,183;2003-03-16 08:00:00;2003-03-16 00:00:00
395,212;2003-03-17 08:00:00;2003-03-17 00:00:00
393,663;2003-03-18 08:00:00;2003-03-18 00:00:00
394,631;2003-03-19 08:00:00;2003-03-19 00:00:00
396,183;2003-03-20 08:00:00;2003-03-20 00:00:00
397,74;2003-03-21 08:00:00;2003-03-21 00:00:00
398,715;2003-03-22 08:00:00;2003-03-22 00:00:00
399,497;2003-03-23 08:00:00;2003-03-23 00:00:00
400,085;2003-03-24 08:00:00;2003-03-24 00:00:00
400,28;2003-03-25 08:00:00;2003-03-25 00:00:00
400,28;2003-03-26 08:00:00;2003-03-26 00:00:00
396,961;2003-03-27 08:00:00;2003-03-27 00:00:00
393,856;2003-03-28 08:00:00;2003-03-28 00:00:00
389,62;2003-03-29 08:00:00;2003-03-29 00:00:00
388,471;2003-03-30 08:00:00;2003-03-30 00:00:00
390,772;2003-03-31 08:00:00;2003-03-31 00:00:00
392,89;2003-04-01 08:00:00;2003-04-01 00:00:00
394,631;2003-04-02 08:00:00;2003-04-02 00:00:00
396,572;2003-04-03 08:00:00;2003-04-03 00:00:00
397,74;2003-04-04 08:00:00;2003-04-04 00:00:00
398,911;2003-04-05 08:00:00;2003-04-05 00:00:00
399,497;2003-04-06 08:00:00;2003-04-06 00:00:00
399,693;2003-04-07 08:00:00;2003-04-07 00:00:00
400,476;2003-04-08 08:00:00;2003-04-08 00:00:00
400,673;2003-04-09 08:00:00;2003-04-09 00:00:00
400,28;2003-04-10 08:00:00;2003-04-10 00:00:00
399,889;2003-04-11 08:00:00;2003-04-11 00:00:00
398,911;2003-04-12 08:00:00;2003-04-12 00:00:00
398,52;2003-04-13 08:00:00;2003-04-13 00:00:00
398,13;2003-04-14 08:00:00;2003-04-14 00:00:00
400,085;2003-04-15 08:00:00;2003-04-15 00:00:00
403,426;2003-04-16 08:00:00;2003-04-16 00:00:00
406,194;2003-04-17 08:00:00;2003-04-17 00:00:00
408,181;2003-04-18 08:00:00;2003-04-18 00:00:00
409,777;2003-04-19 08:00:00;2003-04-19 00:00:00
410,977;2003-04-20 08:00:00;2003-04-20 00:00:00
411,778;2003-04-21 08:00:00;2003-04-21 00:00:00
411,578;2003-04-22 08:00:00;2003-04-22 00:00:00
411,177;2003-04-23 08:00:00;2003-04-23 00:00:00
410,977;2003-04-24 08:00:00;2003-04-24 00:00:00
411,377;2003-04-25 08:00:00;2003-04-25 00:00:00
411,979;2003-04-26 08:00:00;2003-04-26 00:00:00
414,795;2003-04-27 08:00:00;2003-04-27 00:00:00
414,997;2003-04-28 08:00:00;2003-04-28 00:00:00
416,21;2003-04-29 08:00:00;2003-04-29 00:00:00
418,44;2003-04-30 08:00:00;2003-04-30 00:00:00
418,847;2003-05-01 08:00:00;2003-05-01 00:00:00
414,997;2003-05-02 08:00:00;2003-05-02 00:00:00
413,989;2003-05-03 08:00:00;2003-05-03 00:00:00
413,184;2003-05-04 08:00:00;2003-05-04 00:00:00
412,38;2003-05-05 08:00:00;2003-05-05 00:00:00
414,392;2003-05-06 08:00:00;2003-05-06 00:00:00
418,44;2003-05-07 08:00:00;2003-05-07 00:00:00
421,09;2003-05-08 08:00:00;2003-05-08 00:00:00
422,112;2003-05-09 08:00:00;2003-05-09 00:00:00
422,932;2003-05-10 08:00:00;2003-05-10 00:00:00
422,932;2003-05-11 08:00:00;2003-05-11 00:00:00
423,137;2003-05-12 08:00:00;2003-05-12 00:00:00
422,727;2003-05-13 08:00:00;2003-05-13 00:00:00
422,112;2003-05-14 08:00:00;2003-05-14 00:00:00
421,294;2003-05-15 08:00:00;2003-05-15 00:00:00
421,09;2003-05-16 08:00:00;2003-05-16 00:00:00
421,09;2003-05-17 08:00:00;2003-05-17 00:00:00
420,885;2003-05-18 08:00:00;2003-05-18 00:00:00
420,681;2003-05-19 08:00:00;2003-05-19 00:00:00
421,09;2003-05-20 08:00:00;2003-05-20 00:00:00
420,885;2003-05-21 08:00:00;2003-05-21 00:00:00
419,661;2003-05-22 08:00:00;2003-05-22 00:00:00
418,44;2003-05-23 08:00:00;2003-05-23 00:00:00
417,02;2003-05-24 08:00:00;2003-05-24 00:00:00
415,603;2003-05-25 08:00:00;2003-05-25 00:00:00
413,385;2003-05-26 08:00:00;2003-05-26 00:00:00
411,377;2003-05-27 08:00:00;2003-05-27 00:00:00
409,178;2003-05-28 08:00:00;2003-05-28 00:00:00
406,789;2003-05-29 08:00:00;2003-05-29 00:00:00
404,215;2003-05-30 08:00:00;2003-05-30 00:00:00
401,851;2003-05-31 08:00:00;2003-05-31 00:00:00
400,085;2003-06-01 08:00:00;2003-06-01 00:00:00
399,106;2003-06-02 08:00:00;2003-06-02 00:00:00
397,74;2003-06-03 08:00:00;2003-06-03 00:00:00
396,377;2003-06-04 08:00:00;2003-06-04 00:00:00
395,794;2003-06-05 08:00:00;2003-06-05 00:00:00
396,572;2003-06-06 08:00:00;2003-06-06 00:00:00
397,35;2003-06-07 08:00:00;2003-06-07 00:00:00
397,74;2003-06-08 08:00:00;2003-06-08 00:00:00
398,13;2003-06-09 08:00:00;2003-06-09 00:00:00
398,325;2003-06-10 08:00:00;2003-06-10 00:00:00
397,74;2003-06-11 08:00:00;2003-06-11 00:00:00
396,961;2003-06-12 08:00:00;2003-06-12 00:00:00
395,6;2003-06-13 08:00:00;2003-06-13 00:00:00
394,05;2003-06-14 08:00:00;2003-06-14 00:00:00
391,541;2003-06-15 08:00:00;2003-06-15 00:00:00
388,663;2003-06-16 08:00:00;2003-06-16 00:00:00
385,991;2003-06-17 08:00:00;2003-06-17 00:00:00
383,334;2003-06-18 08:00:00;2003-06-18 00:00:00
380,316;2003-06-19 08:00:00;2003-06-19 00:00:00
376,942;2003-06-20 08:00:00;2003-06-20 00:00:00
373,778;2003-06-21 08:00:00;2003-06-21 00:00:00
370,635;2003-06-22 08:00:00;2003-06-22 00:00:00
367,329;2003-06-23 08:00:00;2003-06-23 00:00:00
364,046;2003-06-24 08:00:00;2003-06-24 00:00:00
360,967;2003-06-25 08:00:00;2003-06-25 00:00:00
357,728;2003-06-26 08:00:00;2003-06-26 00:00:00
354,333;2003-06-27 08:00:00;2003-06-27 00:00:00
351,671;2003-06-28 08:00:00;2003-06-28 00:00:00
351,848;2003-06-29 08:00:00;2003-06-29 00:00:00
351,848;2003-06-30 08:00:00;2003-06-30 00:00:00
351,848;2003-07-01 08:00:00;2003-07-01 00:00:00
351,848;2003-07-02 08:00:00;2003-07-02 00:00:00
350,786;2003-07-03 08:00:00;2003-07-03 00:00:00
346,741;2003-07-04 08:00:00;2003-07-04 00:00:00
342,21;2003-07-05 08:00:00;2003-07-05 00:00:00
337,724;2003-07-06 08:00:00;2003-07-06 00:00:00
333,451;2003-07-07 08:00:00;2003-07-07 00:00:00
328,882;2003-07-08 08:00:00;2003-07-08 00:00:00
324,525;2003-07-09 08:00:00;2003-07-09 00:00:00
320,045;2003-07-10 08:00:00;2003-07-10 00:00:00
315,61;2003-07-11 08:00:00;2003-07-11 00:00:00
311,057;2003-07-12 08:00:00;2003-07-12 00:00:00
306,872;2003-07-13 08:00:00;2003-07-13 00:00:00
302,567;2003-07-14 08:00:00;2003-07-14 00:00:00
298,305;2003-07-15 08:00:00;2003-07-15 00:00:00
294,086;2003-07-16 08:00:00;2003-07-16 00:00:00
290,061;2003-07-17 08:00:00;2003-07-17 00:00:00
285,77;2003-07-18 08:00:00;2003-07-18 00:00:00
281,673;2003-07-19 08:00:00;2003-07-19 00:00:00
277,317;2003-07-20 08:00:00;2003-07-20 00:00:00
273,007;2003-07-21 08:00:00;2003-07-21 00:00:00
268,887;2003-07-22 08:00:00;2003-07-22 00:00:00
264,665;2003-07-23 08:00:00;2003-07-23 00:00:00
260,486;2003-07-24 08:00:00;2003-07-24 00:00:00
256,493;2003-07-25 08:00:00;2003-07-25 00:00:00
252,399;2003-07-26 08:00:00;2003-07-26 00:00:00
248,348;2003-07-27 08:00:00;2003-07-27 00:00:00
245,441;2003-07-28 08:00:00;2003-07-28 00:00:00
241,462;2003-07-29 08:00:00;2003-07-29 00:00:00
237,389;2003-07-30 08:00:00;2003-07-30 00:00:00
233,226;2003-07-31 08:00:00;2003-07-31 00:00:00
229,109;2003-08-01 08:00:00;2003-08-01 00:00:00
225,169;2003-08-02 08:00:00;2003-08-02 00:00:00
221,4;2003-08-03 08:00:00;2003-08-03 00:00:00
217,542;2003-08-04 08:00:00;2003-08-04 00:00:00
213,726;2003-08-05 08:00:00;2003-08-05 00:00:00
209,826;2003-08-06 08:00:00;2003-08-06 00:00:00
205,722;2003-08-07 08:00:00;2003-08-07 00:00:00
201,545;2003-08-08 08:00:00;2003-08-08 00:00:00
197,54;2003-08-09 08:00:00;2003-08-09 00:00:00
193,463;2003-08-10 08:00:00;2003-08-10 00:00:00
189,32;2003-08-11 08:00:00;2003-08-11 00:00:00
185,229;2003-08-12 08:00:00;2003-08-12 00:00:00
181,077;2003-08-13 08:00:00;2003-08-13 00:00:00
176,754;2003-08-14 08:00:00;2003-08-14 00:00:00
172,603;2003-08-15 08:00:00;2003-08-15 00:00:00
168,741;2003-08-16 08:00:00;2003-08-16 00:00:00
165,123;2003-08-17 08:00:00;2003-08-17 00:00:00
161,455;2003-08-18 08:00:00;2003-08-18 00:00:00
157,834;2003-08-19 08:00:00;2003-08-19 00:00:00
154,156;2003-08-20 08:00:00;2003-08-20 00:00:00
150,425;2003-08-21 08:00:00;2003-08-21 00:00:00
146,746;2003-08-22 08:00:00;2003-08-22 00:00:00
143,419;2003-08-23 08:00:00;2003-08-23 00:00:00
140,136;2003-08-24 08:00:00;2003-08-24 00:00:00
137,091;2003-08-25 08:00:00;2003-08-25 00:00:00
133,892;2003-08-26 08:00:00;2003-08-26 00:00:00
130,45;2003-08-27 08:00:00;2003-08-27 00:00:00
127,059;2003-08-28 08:00:00;2003-08-28 00:00:00
123,811;2003-08-29 08:00:00;2003-08-29 00:00:00
120,791;2003-08-30 08:00:00;2003-08-30 00:00:00
118,083;2003-08-31 08:00:00;2003-08-31 00:00:00
115,764;2003-09-01 08:00:00;2003-09-01 00:00:00
113,91;2003-09-02 08:00:00;2003-09-02 00:00:00
111,986;2003-09-03 08:00:00;2003-09-03 00:00:00
110,253;2003-09-04 08:00:00;2003-09-04 00:00:00
113,033;2003-09-05 08:00:00;2003-09-05 00:00:00
114,262;2003-09-06 08:00:00;2003-09-06 00:00:00
114,703;2003-09-07 08:00:00;2003-09-07 00:00:00
119,162;2003-09-08 08:00:00;2003-09-08 00:00:00
121,428;2003-09-09 08:00:00;2003-09-09 00:00:00
138,462;2003-09-10 08:00:00;2003-09-10 00:00:00
145,027;2003-09-11 08:00:00;2003-09-11 00:00:00
147,356;2003-09-12 08:00:00;2003-09-12 00:00:00
148,579;2003-09-13 08:00:00;2003-09-13 00:00:00
149,193;2003-09-14 08:00:00;2003-09-14 00:00:00
149,5;2003-09-15 08:00:00;2003-09-15 00:00:00
149,5;2003-09-16 08:00:00;2003-09-16 00:00:00
148,886;2003-09-17 08:00:00;2003-09-17 00:00:00
147,967;2003-09-18 08:00:00;2003-09-18 00:00:00
146,848;2003-09-19 08:00:00;2003-09-19 00:00:00
145,632;2003-09-20 08:00:00;2003-09-20 00:00:00
144,322;2003-09-21 08:00:00;2003-09-21 00:00:00
142,919;2003-09-22 08:00:00;2003-09-22 00:00:00
141,623;2003-09-23 08:00:00;2003-09-23 00:00:00
140,433;2003-09-24 08:00:00;2003-09-24 00:00:00
138,953;2003-09-25 08:00:00;2003-09-25 00:00:00
137,286;2003-09-26 08:00:00;2003-09-26 00:00:00
135,534;2003-09-27 08:00:00;2003-09-27 00:00:00
134,277;2003-09-28 08:00:00;2003-09-28 00:00:00
133,218;2003-09-29 08:00:00;2003-09-29 00:00:00
132,356;2003-09-30 08:00:00;2003-09-30 00:00:00
131,591;2003-10-01 08:00:00;2003-10-01 00:00:00
133,699;2003-10-02 08:00:00;2003-10-02 00:00:00
136,506;2003-10-03 08:00:00;2003-10-03 00:00:00
138,265;2003-10-04 08:00:00;2003-10-04 00:00:00
139,544;2003-10-05 08:00:00;2003-10-05 00:00:00
141,126;2003-10-06 08:00:00;2003-10-06 00:00:00
142,021;2003-10-07 08:00:00;2003-10-07 00:00:00
142,22;2003-10-08 08:00:00;2003-10-08 00:00:00
142,42;2003-10-09 08:00:00;2003-10-09 00:00:00
142,719;2003-10-10 08:00:00;2003-10-10 00:00:00
142,52;2003-10-11 08:00:00;2003-10-11 00:00:00
142,22;2003-10-12 08:00:00;2003-10-12 00:00:00
141,822;2003-10-13 08:00:00;2003-10-13 00:00:00
142,619;2003-10-14 08:00:00;2003-10-14 00:00:00
143,119;2003-10-15 08:00:00;2003-10-15 00:00:00
143,319;2003-10-16 08:00:00;2003-10-16 00:00:00
143,52;2003-10-17 08:00:00;2003-10-17 00:00:00
144,423;2003-10-18 08:00:00;2003-10-18 00:00:00
145,936;2003-10-19 08:00:00;2003-10-19 00:00:00
151,56;2003-10-20 08:00:00;2003-10-20 00:00:00
158,576;2003-10-21 08:00:00;2003-10-21 00:00:00
163,175;2003-10-22 08:00:00;2003-10-22 00:00:00
165,775;2003-10-23 08:00:00;2003-10-23 00:00:00
167,96;2003-10-24 08:00:00;2003-10-24 00:00:00
169,72;2003-10-25 08:00:00;2003-10-25 00:00:00
175,851;2003-10-27 08:00:00;2003-10-27 00:00:00
180,39;2003-10-28 08:00:00;2003-10-28 00:00:00
190,853;2003-10-29 08:00:00;2003-10-29 00:00:00
201,911;2003-10-30 08:00:00;2003-10-30 00:00:00
212,589;2003-10-31 08:00:00;2003-10-31 00:00:00
243,652;2003-11-01 08:00:00;2003-11-01 00:00:00
255,359;2003-11-02 08:00:00;2003-11-02 00:00:00
262,931;2003-11-03 08:00:00;2003-11-03 00:00:00
267,864;2003-11-04 08:00:00;2003-11-04 00:00:00
271,678;2003-11-05 08:00:00;2003-11-05 00:00:00
274,933;2003-11-06 08:00:00;2003-11-06 00:00:00
278,065;2003-11-07 08:00:00;2003-11-07 00:00:00
280,919;2003-11-08 08:00:00;2003-11-08 00:00:00
283,337;2003-11-09 08:00:00;2003-11-09 00:00:00
290,678;2003-11-10 08:00:00;2003-11-10 00:00:00
301,775;2003-11-11 08:00:00;2003-11-11 00:00:00
309,281;2003-11-12 08:00:00;2003-11-12 00:00:00
313,978;2003-11-13 08:00:00;2003-11-13 00:00:00
317,411;2003-11-14 08:00:00;2003-11-14 00:00:00
319,715;2003-11-15 08:00:00;2003-11-15 00:00:00
322,196;2003-11-16 08:00:00;2003-11-16 00:00:00
325,192;2003-11-17 08:00:00;2003-11-17 00:00:00
328,377;2003-11-18 08:00:00;2003-11-18 00:00:00
330,907;2003-11-19 08:00:00;2003-11-19 00:00:00
332,601;2003-11-20 08:00:00;2003-11-20 00:00:00
334,302;2003-11-21 08:00:00;2003-11-21 00:00:00
334,643;2003-11-22 08:00:00;2003-11-22 00:00:00
334,643;2003-11-23 08:00:00;2003-11-23 00:00:00
349,551;2003-11-24 08:00:00;2003-11-24 00:00:00
350,08;2003-11-25 08:00:00;2003-11-25 00:00:00
346,216;2003-11-26 08:00:00;2003-11-26 00:00:00
343,773;2003-11-27 08:00:00;2003-11-27 00:00:00
345,691;2003-11-28 08:00:00;2003-11-28 00:00:00
344,644;2003-11-29 08:00:00;2003-11-29 00:00:00
349,904;2003-11-30 08:00:00;2003-11-30 00:00:00
371,373;2003-12-01 08:00:00;2003-12-01 00:00:00
365,867;2003-12-02 08:00:00;2003-12-02 00:00:00
357,907;2003-12-03 08:00:00;2003-12-03 00:00:00
353,444;2003-12-04 08:00:00;2003-12-04 00:00:00
349,728;2003-12-05 08:00:00;2003-12-05 00:00:00
348,144;2003-12-06 08:00:00;2003-12-06 00:00:00
348,847;2003-12-07 08:00:00;2003-12-07 00:00:00
344,296;2003-12-08 08:00:00;2003-12-08 00:00:00
344,819;2003-12-09 08:00:00;2003-12-09 00:00:00
343,773;2003-12-10 08:00:00;2003-12-10 00:00:00
342,557;2003-12-11 08:00:00;2003-12-11 00:00:00
344,122;2003-12-12 08:00:00;2003-12-12 00:00:00
346,216;2003-12-13 08:00:00;2003-12-13 00:00:00
349,199;2003-12-14 08:00:00;2003-12-14 00:00:00
352,734;2003-12-15 08:00:00;2003-12-15 00:00:00
356,474;2003-12-16 08:00:00;2003-12-16 00:00:00
374,149;2004-01-01 08:00:00;2004-01-01 00:00:00
374,893;2004-01-02 08:00:00;2004-01-02 00:00:00
378,064;2004-01-03 08:00:00;2004-01-03 00:00:00
378,252;2004-01-04 08:00:00;2004-01-04 00:00:00
377,69;2004-01-05 08:00:00;2004-01-05 00:00:00
376,383;2004-01-06 08:00:00;2004-01-06 00:00:00
374,893;2004-01-07 08:00:00;2004-01-07 00:00:00
375,637;2004-01-08 08:00:00;2004-01-08 00:00:00
376,383;2004-01-09 08:00:00;2004-01-09 00:00:00
380,504;2004-01-10 08:00:00;2004-01-10 00:00:00
389,812;2004-01-11 08:00:00;2004-01-11 00:00:00
396,183;2004-01-12 08:00:00;2004-01-12 00:00:00
399,106;2004-01-13 08:00:00;2004-01-13 00:00:00
400,28;2004-01-14 08:00:00;2004-01-14 00:00:00
401,654;2004-01-15 08:00:00;2004-01-15 00:00:00
402,047;2004-01-16 08:00:00;2004-01-16 00:00:00
400,869;2004-01-17 08:00:00;2004-01-17 00:00:00
399,889;2004-01-18 08:00:00;2004-01-18 00:00:00
399,106;2004-01-19 08:00:00;2004-01-19 00:00:00
397,35;2004-01-20 08:00:00;2004-01-20 00:00:00
398,13;2004-01-21 08:00:00;2004-01-21 00:00:00
400,085;2004-01-22 08:00:00;2004-01-22 00:00:00
402,047;2004-01-23 08:00:00;2004-01-23 00:00:00
403,426;2004-01-24 08:00:00;2004-01-24 00:00:00
404,61;2004-01-25 08:00:00;2004-01-25 00:00:00
397,74;2004-01-26 08:00:00;2004-01-26 00:00:00
398,911;2004-01-27 08:00:00;2004-01-27 00:00:00
396,377;2004-01-28 08:00:00;2004-01-28 00:00:00
398,325;2004-01-29 08:00:00;2004-01-29 00:00:00
399,497;2004-01-30 08:00:00;2004-01-30 00:00:00
399,889;2004-01-31 08:00:00;2004-01-31 00:00:00
399,497;2004-02-01 08:00:00;2004-02-01 00:00:00
398,911;2004-02-02 08:00:00;2004-02-02 00:00:00
400,28;2004-02-03 08:00:00;2004-02-03 00:00:00
401,458;2004-02-04 08:00:00;2004-02-04 00:00:00
402,441;2004-02-05 08:00:00;2004-02-05 00:00:00
403,426;2004-02-06 08:00:00;2004-02-06 00:00:00
404,808;2004-02-07 08:00:00;2004-02-07 00:00:00
405,996;2004-02-08 08:00:00;2004-02-08 00:00:00
406,789;2004-02-09 08:00:00;2004-02-09 00:00:00
408,38;2004-02-10 08:00:00;2004-02-10 00:00:00
409,777;2004-02-11 08:00:00;2004-02-11 00:00:00
410,977;2004-02-12 08:00:00;2004-02-12 00:00:00
412,38;2004-02-13 08:00:00;2004-02-13 00:00:00
413,788;2004-02-14 08:00:00;2004-02-14 00:00:00
414,997;2004-02-15 08:00:00;2004-02-15 00:00:00
416,008;2004-02-16 08:00:00;2004-02-16 00:00:00
407,187;2004-03-01 08:00:00;2004-03-01 00:00:00
405,006;2004-03-02 08:00:00;2004-03-02 00:00:00
403,228;2004-03-03 08:00:00;2004-03-03 00:00:00
401,458;2004-03-04 08:00:00;2004-03-04 00:00:00
400,476;2004-03-05 08:00:00;2004-03-05 00:00:00
403,228;2004-03-06 08:00:00;2004-03-06 00:00:00
407,187;2004-03-07 08:00:00;2004-03-07 00:00:00
409,377;2004-03-08 08:00:00;2004-03-08 00:00:00
410,176;2004-03-09 08:00:00;2004-03-09 00:00:00
410,176;2004-03-10 08:00:00;2004-03-10 00:00:00
409,577;2004-03-11 08:00:00;2004-03-11 00:00:00
408,779;2004-03-12 08:00:00;2004-03-12 00:00:00
416,817;2004-03-13 08:00:00;2004-03-13 00:00:00
423,753;2004-03-14 08:00:00;2004-03-14 00:00:00
421,907;2004-03-15 08:00:00;2004-03-15 00:00:00
418,034;2004-03-16 08:00:00;2004-03-16 00:00:00
413,586;2004-03-17 08:00:00;2004-03-17 00:00:00
414,191;2004-03-18 08:00:00;2004-03-18 00:00:00
412,38;2004-03-19 08:00:00;2004-03-19 00:00:00
411,578;2004-03-20 08:00:00;2004-03-20 00:00:00
412,782;2004-03-21 08:00:00;2004-03-21 00:00:00
413,989;2004-03-22 08:00:00;2004-03-22 00:00:00
414,594;2004-03-23 08:00:00;2004-03-23 00:00:00
412,38;2004-03-24 08:00:00;2004-03-24 00:00:00
411,377;2004-03-25 08:00:00;2004-03-25 00:00:00
412,179;2004-03-26 08:00:00;2004-03-26 00:00:00
412,983;2004-03-27 08:00:00;2004-03-27 00:00:00
413,586;2004-03-28 08:00:00;2004-03-28 00:00:00
414,594;2004-03-29 08:00:00;2004-03-29 00:00:00
414,594;2004-03-30 08:00:00;2004-03-30 00:00:00
414,997;2004-03-31 08:00:00;2004-03-31 00:00:00
410,977;2004-04-02 08:00:00;2004-04-02 00:00:00
411,578;2004-04-03 08:00:00;2004-04-03 00:00:00
411,377;2004-04-04 08:00:00;2004-04-04 00:00:00
411,578;2004-04-05 08:00:00;2004-04-05 00:00:00
411,377;2004-04-06 08:00:00;2004-04-06 00:00:00
411,177;2004-04-07 08:00:00;2004-04-07 00:00:00
411,778;2004-04-08 08:00:00;2004-04-08 00:00:00
411,979;2004-04-09 08:00:00;2004-04-09 00:00:00
411,778;2004-04-10 08:00:00;2004-04-10 00:00:00
411,177;2004-04-11 08:00:00;2004-04-11 00:00:00
411,177;2004-04-12 08:00:00;2004-04-12 00:00:00
411,979;2004-04-13 08:00:00;2004-04-13 00:00:00
412,581;2004-04-14 08:00:00;2004-04-14 00:00:00
412,38;2004-04-15 08:00:00;2004-04-15 00:00:00
412,38;2004-04-16 08:00:00;2004-04-16 00:00:00
412,782;2004-04-17 08:00:00;2004-04-17 00:00:00
412,983;2004-04-18 08:00:00;2004-04-18 00:00:00
413,184;2004-04-19 08:00:00;2004-04-19 00:00:00
413,586;2004-04-20 08:00:00;2004-04-20 00:00:00
415,199;2004-04-21 08:00:00;2004-04-21 00:00:00
417,223;2004-04-22 08:00:00;2004-04-22 00:00:00
420,885;2004-04-23 08:00:00;2004-04-23 00:00:00
420,477;2004-04-24 08:00:00;2004-04-24 00:00:00
418,847;2004-04-25 08:00:00;2004-04-25 00:00:00
419,051;2004-04-26 08:00:00;2004-04-26 00:00:00
419,458;2004-04-27 08:00:00;2004-04-27 00:00:00
415,603;2004-04-28 08:00:00;2004-04-28 00:00:00
416,412;2004-04-29 08:00:00;2004-04-29 00:00:00
416,412;2004-04-30 08:00:00;2004-04-30 00:00:00
416,008;2004-05-01 08:00:00;2004-05-01 00:00:00
417,628;2004-05-02 08:00:00;2004-05-02 00:00:00
419,865;2004-05-03 08:00:00;2004-05-03 00:00:00
418,237;2004-05-04 08:00:00;2004-05-04 00:00:00
417,223;2004-05-05 08:00:00;2004-05-05 00:00:00
415,401;2004-05-06 08:00:00;2004-05-06 00:00:00
416,21;2004-05-07 08:00:00;2004-05-07 00:00:00
416,817;2004-05-08 08:00:00;2004-05-08 00:00:00
417,02;2004-05-09 08:00:00;2004-05-09 00:00:00
416,817;2004-05-10 08:00:00;2004-05-10 00:00:00
417,02;2004-05-11 08:00:00;2004-05-11 00:00:00
417,02;2004-05-12 08:00:00;2004-05-12 00:00:00
418,237;2004-05-13 08:00:00;2004-05-13 00:00:00
418,034;2004-05-14 08:00:00;2004-05-14 00:00:00
418,847;2004-05-15 08:00:00;2004-05-15 00:00:00
419,254;2004-05-16 08:00:00;2004-05-16 00:00:00
419,865;2004-05-17 08:00:00;2004-05-17 00:00:00
420,477;2004-05-18 08:00:00;2004-05-18 00:00:00
421,294;2004-05-19 08:00:00;2004-05-19 00:00:00
422,112;2004-05-20 08:00:00;2004-05-20 00:00:00
423,137;2004-05-21 08:00:00;2004-05-21 00:00:00
422,522;2004-05-22 08:00:00;2004-05-22 00:00:00
421,907;2004-05-23 08:00:00;2004-05-23 00:00:00
421,09;2004-05-24 08:00:00;2004-05-24 00:00:00
421,498;2004-05-25 08:00:00;2004-05-25 00:00:00
421,703;2004-05-26 08:00:00;2004-05-26 00:00:00
421,907;2004-05-27 08:00:00;2004-05-27 00:00:00
421,907;2004-05-28 08:00:00;2004-05-28 00:00:00
421,294;2004-05-29 08:00:00;2004-05-29 00:00:00
420,273;2004-05-30 08:00:00;2004-05-30 00:00:00
420,273;2004-05-31 08:00:00;2004-05-31 00:00:00
420,273;2004-06-01 08:00:00;2004-06-01 00:00:00
420,885;2004-06-02 08:00:00;2004-06-02 00:00:00
421,294;2004-06-03 08:00:00;2004-06-03 00:00:00
420,681;2004-06-04 08:00:00;2004-06-04 00:00:00
420,273;2004-06-05 08:00:00;2004-06-05 00:00:00
